受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2025/08/08,18,32226850,25904400,21445150,10.60,10.70,10.70,10.70,10.70,10.70,10.70,10.70,7.13,10.70,8956550,1421900,2417850,2217850
2025/08/08,19,32418600,26597100,22215450,10.50,9.00,9.00,10.88,10.88,10.88,10.88,10.68,6.88,10.68,8373100,1346200,2197250,1997250
2025/08/08,20,32943200,27326350,22859250,10.29,8.19,8.19,10.70,10.70,10.70,10.70,10.68,7.00,10.68,7642350,1369800,2375300,2175300
2025/08/08,21,34186850,28133400,23729300,10.00,8.00,8.00,10.61,10.61,10.61,10.61,9.79,6.88,9.79,7477550,1385050,2643550,2324950
2025/08/08,22,34361600,28607350,24105350,10.22,8.00,8.00,10.83,10.83,10.83,10.83,9.75,4.50,9.75,7437450,1396400,2787800,2399200
2025/08/08,23,34125900,28997600,24423000,9.86,8.00,8.00,10.93,10.93,10.93,10.93,8.54,4.00,8.54,7309950,1403050,2985000,2317400
2025/08/08,24,33843950,29573950,24609650,9.95,7.85,7.85,10.99,10.99,10.99,10.99,10.63,3.09,10.63,7218950,1406850,3540350,2338750
2025/08/08,25,33799000,28804950,24532100,9.04,7.57,7.57,10.30,10.30,10.30,10.30,9.23,1.09,9.23,7362150,1506700,2989900,1944800
2025/08/08,26,33438950,28743550,24348900,9.13,7.54,7.54,10.30,10.30,10.30,10.30,9.21,2.09,9.21,7155750,1579150,2735450,1670350
2025/08/08,27,32465350,28893500,23864350,10.22,7.92,7.92,11.25,11.25,11.25,11.25,9.42,2.09,9.42,6860150,1610800,1972350,1184350
2025/08/08,28,32017150,29526150,23759200,11.38,8.88,8.88,15.22,15.22,15.22,15.22,10.45,3.09,10.45,6897450,1609050,1820600,1138100
2025/08/08,29,31293600,29831100,23796000,14.02,9.14,9.14,17.76,17.76,17.76,17.76,11.00,3.10,11.00,6755350,1594800,1644300,1082150
2025/08/08,30,30403250,29768700,23758300,15.36,9.95,9.95,18.62,18.62,18.62,18.62,11.55,4.00,11.55,6459300,1705300,1382750,1055250
2025/08/08,31,29444750,29191050,23044150,15.30,11.56,11.56,17.90,17.90,17.90,17.90,12.55,6.88,12.55,6252600,2046250,1309550,979850
2025/08/08,32,28357750,29559150,23161250,17.42,18.36,18.00,18.62,18.62,18.62,18.62,15.11,7.17,15.11,6088450,2353800,1363300,1021300
2025/08/08,33,27145300,29670700,22453550,18.62,19.20,19.20,19.20,19.20,19.20,19.20,16.02,13.02,16.02,5906100,2455050,1319200,977700
2025/08/08,34,26571300,29328900,21504800,19.20,19.22,19.22,19.22,19.22,19.22,19.22,17.02,7.21,17.02,5922650,2525300,1142150,898000
2025/08/08,35,26068000,28925050,21870700,18.62,19.20,19.20,19.20,19.20,19.20,19.20,17.57,7.25,17.57,6029150,2832550,1164400,874700
2025/08/08,36,26309600,28369750,20774200,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,7.50,19.20,5952650,2803850,1196800,881000
2025/08/08,37,24842950,28016550,20538050,19.20,19.22,19.22,19.22,19.22,19.22,19.22,19.22,7.27,19.22,6152650,2895600,1222200,874050
2025/08/08,38,26183000,27575150,20672200,19.00,19.20,19.20,19.20,19.20,19.20,19.20,19.20,7.75,19.20,6231100,2920900,1219000,881400
2025/08/08,39,24041100,26273800,19448200,17.90,18.36,17.90,17.90,17.90,17.90,17.90,17.90,13.02,17.90,6375400,2928600,1225150,882950
2025/08/08,40,24372400,25620800,18999500,16.00,18.36,16.02,16.02,16.02,16.02,16.02,16.02,7.50,16.02,6595900,2832900,1276500,934150
2025/08/08,41,24412550,24642700,18275100,15.36,18.36,15.36,15.36,15.36,15.36,15.36,15.36,13.02,15.36,6958850,2657100,1223550,905450
2025/08/08,42,24802700,24159750,17916400,15.11,19.25,15.11,15.11,15.11,15.11,15.11,15.11,7.75,15.11,7057650,2430000,1126150,926500
2025/08/08,43,24606900,23040200,17301350,13.00,18.33,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,7367900,2328850,1027050,912150
2025/08/08,44,25917900,22175300,16831050,11.74,12.50,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,8637200,2098150,989500,882100
2025/08/08,45,26036650,22188600,16260300,13.33,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,9739100,1907750,1304200,1034750
2025/08/08,46,26264400,21730600,15762700,12.63,13.00,13.00,13.00,13.00,11.75,11.75,11.75,11.75,11.75,9890950,1679800,1275200,1049750
2025/08/08,47,25655000,21450350,15650400,11.77,12.84,12.84,12.84,12.84,11.51,11.51,11.51,11.51,11.51,9476300,1570950,1262900,1043100
2025/08/08,48,25121300,20237350,15431200,10.85,11.21,11.21,11.21,11.21,9.95,9.95,9.95,9.95,9.95,8903200,1600600,1158500,938700
2025/08/09,1,25551500,18933750,14425800,11.36,11.64,11.64,11.64,11.64,10.43,10.43,10.43,10.43,10.43,9717250,1019250,1077500,927500
2025/08/09,2,27414850,19164150,14398200,11.40,11.64,11.64,11.64,11.64,10.43,10.43,10.43,10.43,10.43,12033650,1257650,1323750,1173750
2025/08/09,3,28252250,19446750,14500000,11.20,11.64,11.64,11.64,11.64,10.11,10.11,10.11,10.11,10.11,12792350,1316900,1898300,1474800
2025/08/09,4,29011700,19369150,14496250,10.82,11.13,11.13,11.13,11.13,10.11,10.11,10.11,10.11,10.11,13204750,1372500,2042850,1451350
2025/08/09,5,29431850,19578250,14381150,10.68,10.98,10.98,10.98,10.98,10.00,10.00,10.00,10.00,10.00,13231250,1372350,2167400,1485400
2025/08/09,6,29419250,19584150,14392250,10.67,10.89,10.89,10.89,10.89,9.78,9.78,9.78,9.78,9.78,13280000,1371850,2326250,1533750
2025/08/09,7,29331650,19818750,14403950,10.66,10.87,10.87,10.87,10.87,10.08,10.08,10.08,10.08,10.08,13272000,1366050,2611650,1590150
2025/08/09,8,29416900,19712700,14345600,10.67,10.82,10.82,10.82,10.82,10.08,10.08,10.08,10.08,10.08,13321550,1362200,2575900,1564900
2025/08/09,9,29538450,19628550,14330750,10.64,10.75,10.75,10.75,10.75,10.08,10.08,10.08,10.08,10.08,13376500,1359500,2546750,1552250
2025/08/09,10,29647750,19703450,14379000,10.64,10.75,10.75,10.75,10.75,10.18,10.18,10.18,10.18,10.18,13570450,1360100,2552300,1583300
2025/08/09,11,30023800,19564550,14374450,10.66,10.75,10.75,10.75,10.75,10.43,10.43,10.43,10.43,10.43,13732150,1362550,2628550,1719550
2025/08/09,12,30966900,19527200,14580550,10.52,10.59,10.59,10.59,10.59,10.43,10.43,10.43,10.43,10.43,14189000,1365450,2645850,1704350
2025/08/09,13,31908750,19811200,15201900,10.18,10.31,10.31,10.31,10.31,10.08,10.08,10.08,10.08,10.08,14439950,1249000,2755700,1701200
2025/08/09,14,32980600,20194850,15918550,9.95,10.08,10.08,10.08,10.08,9.78,9.78,9.78,9.78,9.78,14746000,1258650,2738350,1495350
2025/08/09,15,33946400,20931750,16541750,9.61,7.86,7.86,9.83,9.83,9.42,9.42,9.42,9.42,9.42,15128850,1266300,2688800,1303300
2025/08/09,16,34205550,21758700,17230600,9.42,7.58,7.58,10.16,10.16,9.42,9.42,9.42,9.42,9.42,14836700,1267400,3126350,1689350
2025/08/09,17,34303700,22115450,18186000,8.38,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,14213050,1230000,3472400,1986900
2025/08/09,18,34840900,23180350,19088750,9.07,7.58,7.58,9.04,9.04,9.04,9.04,9.04,8.01,9.04,13522600,1231350,3945950,2475450
2025/08/09,19,34656450,24142650,19758250,8.85,7.58,7.31,9.97,9.97,9.97,9.97,9.97,6.97,9.97,12937900,1179000,4391150,2920650
2025/08/09,20,35270150,24759000,20428600,8.49,7.04,7.04,9.79,9.79,9.79,9.79,9.79,6.50,9.79,12669650,1160100,4462650,2992150
2025/08/09,21,35660800,25202250,20961550,8.07,5.01,5.01,10.08,10.08,10.08,10.08,10.08,5.50,10.08,12671450,1302900,4777900,3207400
2025/08/09,22,36200900,25615500,21364150,7.96,5.01,5.01,10.01,10.01,10.01,10.01,10.01,3.09,10.01,12798650,1306350,5023200,3314700
2025/08/09,23,36254050,25736150,21684250,8.00,5.01,5.01,9.69,9.69,9.69,9.69,9.69,3.09,9.69,12721750,1312350,4864100,3377100
2025/08/09,24,36358000,25440750,21841850,7.77,5.01,5.01,9.01,9.01,9.01,9.01,9.01,3.09,9.01,12659300,1314750,4455300,3099300
2025/08/09,25,36375000,25299700,21735700,7.48,6.00,6.00,9.00,9.00,9.00,9.00,9.00,1.09,9.00,12672100,1180050,4296050,2840550
2025/08/09,26,36109600,25389800,21714850,7.58,7.38,7.38,9.50,9.50,9.50,9.50,9.50,3.09,9.50,12587900,1182700,4185850,2825600
2025/08/09,27,35866650,25412850,21459450,8.59,7.36,7.36,10.02,10.02,10.02,10.02,10.02,6.41,10.02,12488750,1215450,4153300,2877300
2025/08/09,28,34963650,25168850,20922350,9.78,7.41,7.41,10.19,10.19,10.19,10.19,10.19,6.50,10.19,12045650,1303200,3587300,2532300
2025/08/09,29,34149100,24606550,20566700,9.69,7.42,7.42,10.37,10.37,10.37,10.37,10.37,6.60,10.37,11761850,1426850,3121500,2257500
2025/08/09,30,33043700,24035400,19900700,10.15,8.15,8.15,10.70,10.70,10.70,10.70,10.70,6.91,10.70,11321850,1422000,2511900,1962450
2025/08/09,31,31787850,22772150,19267150,10.08,9.14,9.14,10.16,10.16,10.16,10.16,10.16,6.94,10.16,10550350,1342100,1754500,1476600
2025/08/09,32,30307300,22352350,18549800,10.52,11.06,11.06,11.06,11.06,11.06,11.06,11.06,7.12,11.06,9923100,1363800,1487900,1229050
2025/08/09,33,30325650,22953150,18725650,10.52,11.13,11.13,11.13,11.13,11.13,11.13,11.13,7.13,11.13,9863600,1516750,1754100,1258250
2025/08/09,34,31329650,23148500,17973850,11.72,11.79,11.79,11.79,11.79,11.79,11.79,11.79,7.19,11.79,9795600,1610700,1737850,1264000
2025/08/09,35,30741700,22896400,17359150,13.46,13.49,13.49,13.49,13.49,13.49,13.49,13.49,7.21,13.49,9895450,1545050,1782750,1306500
2025/08/09,36,29841850,22687750,17000600,14.16,17.11,14.33,14.33,14.33,14.33,14.33,14.33,10.00,14.33,9600800,1471900,1601350,1125100
2025/08/09,37,29071200,22375500,16666450,14.16,14.74,14.74,14.74,14.74,14.74,14.74,14.74,13.00,14.74,9792650,1661850,1368450,851200
2025/08/09,38,28697500,22492400,16625750,14.68,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.00,14.74,9587200,1694900,1385900,868650
2025/08/09,39,28883750,22559100,16570800,14.16,17.13,14.33,14.33,14.33,14.33,14.33,14.33,10.00,14.33,9822500,1685350,1397100,879200
2025/08/09,40,29245750,22364800,16619800,14.02,14.33,14.33,14.33,14.33,14.33,14.33,14.33,7.75,14.33,9955800,1699650,1620650,1102750
2025/08/09,41,29053000,21911000,16149500,13.35,17.49,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.55,9955100,1611300,1445400,1132700
2025/08/09,42,28249650,21385350,15807550,12.67,15.38,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,9925000,1635600,1428350,1115150
2025/08/09,43,27199750,20966400,15798450,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,10.00,11.85,10526750,1574950,1372150,1074200
2025/08/09,44,27677350,20448300,15620700,11.63,11.63,11.63,11.63,11.63,11.48,11.48,11.48,7.18,11.48,11199750,1535300,1222700,965750
2025/08/09,45,27041450,20438400,15061550,11.85,12.15,12.15,12.15,12.15,11.22,11.22,11.22,11.22,11.22,11502350,1551700,1177600,878600
2025/08/09,46,27440350,20119950,14881450,11.75,11.91,11.91,11.91,11.91,11.25,11.25,11.25,11.25,11.25,11894400,1523100,1110750,830750
2025/08/09,47,27146050,19768250,14804700,11.40,11.53,11.53,11.53,11.53,10.68,10.68,10.68,10.68,10.68,11572850,1419200,1010700,758700
2025/08/09,48,25910150,18846650,14797650,10.69,11.09,11.09,11.09,11.09,10.21,10.21,10.21,10.21,10.21,10335500,1414950,945550,695550
2025/08/10,1,23974550,17410350,14643150,10.00,10.80,10.80,10.80,10.80,8.22,8.22,8.22,8.22,8.22,7412800,888950,1052050,989550
2025/08/10,2,26097400,17613350,14745750,9.78,10.62,10.62,10.62,10.62,7.96,7.96,7.96,7.96,7.96,9490850,1065050,1328350,1265850
2025/08/10,3,27480450,17572250,14569650,9.31,10.18,10.18,10.18,10.18,7.66,7.66,7.66,7.66,7.66,10536650,1168100,1593750,1431250
2025/08/10,4,28251800,17728550,14424500,8.13,10.15,10.15,10.15,10.15,7.42,7.42,7.42,7.42,7.42,11095200,1193300,1969450,1452700
2025/08/10,5,29041450,18110850,14417800,8.87,9.95,9.95,9.95,9.95,7.48,7.48,7.48,7.48,7.48,11384500,1176900,2027900,1510400
2025/08/10,6,28623750,18135700,14431250,9.04,9.95,9.95,9.95,9.95,7.64,7.64,7.64,7.64,7.64,11427450,1156050,2034750,1517250
2025/08/10,7,28617350,18152500,14459650,9.26,9.95,9.95,9.95,9.95,7.85,7.85,7.85,7.85,7.85,11326600,1127050,2059100,1541600
2025/08/10,8,28436250,18015350,14422550,9.26,10.00,10.00,10.00,10.00,7.64,7.64,7.64,7.64,7.64,11388000,1112250,2258950,1741450
2025/08/10,9,28530500,17966300,14411300,9.42,9.95,9.95,9.95,9.95,7.64,7.64,7.64,7.64,7.64,11329400,1132350,2283950,1766450
2025/08/10,10,28274900,18067900,14446400,9.70,9.95,9.95,9.95,9.95,8.00,8.00,8.00,8.00,8.00,11345500,1133650,2299800,1732300
2025/08/10,11,28315100,18141600,14501500,9.42,9.72,9.72,9.72,9.72,8.66,8.66,8.66,8.66,8.66,11392800,1135600,2168100,1600600
2025/08/10,12,28978150,18527400,14382150,9.70,10.00,10.00,10.00,10.00,7.85,7.85,7.85,7.85,7.85,11715650,1118850,2121200,1447200
2025/08/10,13,29431850,18737500,14605450,9.14,9.83,9.83,9.83,9.83,7.36,7.36,7.36,7.36,7.36,11903250,1099700,2333100,1392600
2025/08/10,14,29707300,19189300,14824700,9.42,10.16,10.16,10.16,10.16,7.41,7.41,7.41,7.41,7.41,12065000,1116150,2358800,1400800
2025/08/10,15,29963700,19769350,15151300,9.72,10.20,10.20,10.20,10.20,7.48,7.48,7.48,7.48,7.48,12036100,1154550,2373000,1457000
2025/08/10,16,30205400,20381950,15720200,10.06,10.20,10.20,10.20,10.20,7.64,7.64,7.64,7.64,7.64,12225300,1170750,2425100,1546600
2025/08/10,17,30027750,21296000,16351200,10.18,10.78,10.78,10.78,10.78,7.88,7.88,7.88,7.88,7.85,11863450,1230800,2576850,1608350
2025/08/10,18,29596200,21961650,16623250,10.62,11.09,11.09,11.09,11.09,9.78,9.78,9.78,8.00,7.85,11206950,1230100,2911250,1787750
2025/08/10,19,28591750,22399450,16727700,10.23,11.31,11.31,11.31,11.31,8.11,8.11,8.11,8.11,7.85,10649850,1201200,3310550,1889050
2025/08/10,20,28513100,23195400,16679550,11.09,12.00,12.00,12.00,12.00,10.11,10.11,10.11,10.11,9.18,11177650,1172000,3651650,1993150
2025/08/10,21,28920200,23875350,16961350,11.06,11.55,11.55,11.55,11.55,10.43,10.43,10.43,10.43,9.20,11402300,1295900,3907700,1794700
2025/08/10,22,28930400,24337800,17104900,11.20,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.00,11258800,1250950,3995100,1626100
2025/08/10,23,28856950,24627700,17346950,11.19,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11024800,1263600,3880650,1489650
2025/08/10,24,28861000,24579550,17384250,11.37,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11001300,1239250,3632700,1391200
2025/08/10,25,29184650,23944450,17340700,11.20,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11137050,1236100,3300150,1333150
2025/08/10,26,29444950,23918400,17482300,10.94,11.14,11.14,11.14,11.00,11.00,11.00,11.00,11.00,10.40,11165000,1242300,3204100,1334100
2025/08/10,27,29782150,23803350,17462650,10.80,10.99,10.99,10.99,10.49,10.49,10.49,10.49,10.49,10.11,11070600,1269100,3166700,1316700
2025/08/10,28,29771450,23314150,17538750,10.73,10.97,10.97,10.97,10.11,10.08,10.08,10.08,7.12,10.08,10683600,1367800,2821450,1211450
2025/08/10,29,30079650,22983300,17512400,10.68,10.88,10.88,10.88,10.20,10.08,10.08,10.08,6.69,10.08,10541600,1399250,2452550,1027550
2025/08/10,30,29760100,22359950,17282600,10.66,10.90,10.90,10.90,10.90,9.78,9.78,9.78,6.99,9.78,10264700,1467650,2145250,944750
2025/08/10,31,28939400,21888650,17019400,10.43,10.99,10.99,10.99,10.20,9.78,9.78,9.78,6.66,9.78,9788450,1350350,1823350,795850
2025/08/10,32,28819350,21143550,16620450,10.29,11.04,11.04,11.04,10.20,9.78,9.78,9.78,6.70,9.78,9876600,1482600,1569650,788150
2025/08/10,33,29467150,20768650,16973700,10.00,10.98,10.98,10.98,8.49,8.49,8.49,8.49,7.00,8.49,9857200,1498000,1418000,901500
2025/08/10,34,29300900,20668150,16850500,10.15,10.99,10.99,10.99,9.42,9.42,9.42,9.42,7.08,9.42,9646250,1520250,1306900,994400
2025/08/10,35,28943000,20664050,16657350,10.52,11.05,11.05,11.05,10.63,9.78,9.78,9.78,7.11,9.78,9655700,1451250,1111600,849100
2025/08/10,36,31017450,20479950,16444750,10.75,11.09,11.09,11.09,11.09,9.78,9.78,9.78,7.20,9.78,9932600,1517050,1094800,832300
2025/08/10,37,30719900,20445400,16343400,10.81,11.14,11.14,11.14,11.14,10.08,10.08,10.08,7.24,10.08,10128550,1540850,1095600,799650
2025/08/10,38,30661800,20470950,16384500,10.76,11.14,11.14,11.14,11.14,9.69,9.69,9.69,7.24,9.69,10275950,1649950,1088350,792400
2025/08/10,39,30615950,20469250,16304350,10.81,11.14,11.14,11.14,11.14,9.78,9.78,9.78,7.22,9.78,10248100,1651700,1108850,812900
2025/08/10,40,30558300,20274650,16136600,10.76,11.09,11.09,11.09,11.02,10.08,10.08,10.08,7.20,10.08,10136550,1512100,1115200,819250
2025/08/10,41,30087350,19868900,15953600,10.16,11.13,11.13,11.13,10.90,9.46,9.46,9.46,7.20,9.46,10219000,1332250,1028750,766250
2025/08/10,42,28681850,19516900,15918500,10.14,11.06,11.06,11.06,10.50,8.49,8.49,8.49,8.49,8.49,10407800,1303500,929200,666700
2025/08/10,43,28647500,19343100,15739500,10.11,16.64,11.40,11.40,11.40,7.17,7.17,7.17,7.17,7.17,10744550,1241650,891100,628600
2025/08/10,44,28428000,18751400,15466850,9.42,11.31,11.31,11.31,11.31,7.10,7.10,7.10,7.10,7.10,11240900,1203500,843750,581250
2025/08/10,45,28405450,18630550,15230200,10.26,11.14,11.14,11.14,11.14,8.00,8.00,8.00,8.00,8.00,11721850,1217600,899100,574100
2025/08/10,46,28989450,18471300,15220150,10.06,10.98,10.98,10.98,10.98,7.85,7.85,7.85,7.85,7.85,12091000,1191000,884800,559800
2025/08/10,47,28749550,18262450,15224700,10.00,10.57,10.57,10.57,10.57,8.36,8.36,8.36,8.36,8.36,11798450,1186300,782550,557550
2025/08/10,48,28003400,17579900,15134750,9.23,9.81,9.81,9.81,9.81,7.85,7.85,7.85,7.85,7.85,10687550,1173550,611350,486350
2025/08/11,1,24831600,18527800,14557800,10.43,17.73,10.82,10.82,7.72,7.72,7.72,7.72,7.72,7.72,7493700,586250,1174050,767550
2025/08/11,2,27181200,18625600,14217900,10.00,10.82,10.82,10.82,9.00,7.85,7.85,7.85,7.85,7.85,10089850,587300,1413150,836650
2025/08/11,3,28466550,18803500,14169300,9.35,10.66,10.66,10.66,10.66,7.42,7.42,7.42,7.42,7.42,11107550,588000,1837750,916250
2025/08/11,4,29572050,18844750,14122850,8.30,10.45,10.45,10.45,10.45,7.41,7.41,7.41,7.41,7.41,11853300,588700,2183650,1012900
2025/08/11,5,29848600,18875250,14088800,9.04,10.18,10.18,10.18,10.18,7.40,7.40,7.40,7.40,7.40,12173350,670950,2197400,1025900
2025/08/11,6,29760450,18989950,14168250,9.04,10.42,10.42,10.42,9.20,7.42,7.42,7.42,7.42,7.42,12320200,689700,2106800,960300
2025/08/11,7,29737400,19068250,14038200,9.09,13.16,10.45,10.45,10.45,7.41,7.41,7.41,7.41,7.41,12311500,687450,2406600,1085100
2025/08/11,8,29769300,18968700,14006150,9.04,12.34,10.45,10.45,10.45,7.42,7.42,7.42,7.42,7.42,12403400,686700,2333750,1082250
2025/08/11,9,29835150,18820550,13989350,8.38,12.50,10.45,10.45,7.54,7.12,7.12,7.12,7.12,7.12,12463550,686850,2062450,980950
2025/08/11,10,29724400,18850200,13907200,9.49,14.43,10.45,10.45,10.45,7.50,7.50,7.50,7.50,7.50,12472550,687800,2194050,1082550
2025/08/11,11,29804450,19029650,14098750,9.78,10.45,10.45,10.45,10.45,7.73,7.73,7.73,7.73,7.73,12485100,690550,2200250,1088750
2025/08/11,12,30287850,19097750,14412800,9.25,10.18,10.18,10.18,10.18,7.64,7.64,7.64,7.64,7.64,12655600,693100,2138850,1027350
2025/08/11,13,31015400,19581000,14567950,9.04,10.11,10.11,10.11,10.11,7.42,7.42,7.42,7.42,7.42,13320550,732900,2121800,1085300
2025/08/11,14,31100000,19798850,14889850,8.94,10.15,10.15,10.15,10.15,7.48,7.48,7.48,7.48,7.48,13177750,752900,2150600,1136600
2025/08/11,15,31710350,20340350,15279150,8.22,10.17,10.17,10.17,10.04,7.40,7.40,7.40,7.40,7.40,13253900,876900,2048800,1080800
2025/08/11,16,31387850,21281200,15875000,9.78,10.52,10.52,10.52,10.52,7.50,7.50,7.50,7.50,7.50,12708100,899350,2320300,1205300
2025/08/11,17,30915300,21804350,16376600,10.00,10.67,10.67,10.67,10.67,7.50,7.50,7.50,7.12,7.50,12092950,1058100,2383250,1271250
2025/08/11,18,30090450,22529250,16797800,10.17,11.20,11.20,11.20,11.20,7.85,7.85,7.85,7.15,7.85,11219200,1086600,2460300,1248300
2025/08/11,19,29170450,23097100,16925800,10.43,11.75,11.75,11.75,11.75,8.00,8.00,8.00,8.00,8.00,10497200,1072200,2754400,1442400
2025/08/11,20,29044800,23044100,17079450,10.64,11.75,11.75,11.75,10.41,9.42,9.42,9.42,9.42,9.42,10524250,1095100,2691900,1354900
2025/08/11,21,29444900,23361050,17495900,10.43,11.75,11.75,11.75,10.38,9.18,9.18,9.18,9.18,9.18,10641000,1190800,2777450,1377450
2025/08/11,22,30185100,23742200,17748350,10.17,11.75,11.75,11.75,10.01,9.18,9.18,9.18,9.18,9.18,10796800,1211000,2756100,1289600
2025/08/11,23,29942000,23987550,17874550,10.15,11.72,11.72,11.72,9.84,9.18,9.18,9.18,9.18,9.18,10756400,1233350,3138200,1399700
2025/08/11,24,30131000,23834650,17802600,10.11,11.59,11.59,11.59,8.08,7.64,7.64,7.64,7.64,7.64,10661400,1221200,2897750,1158250
2025/08/11,25,30477400,23928900,17647400,10.11,9.83,9.83,11.31,10.48,7.64,7.64,7.64,7.64,7.64,10819050,1182500,2630100,943600
2025/08/11,26,30417550,24036450,17663500,10.17,8.30,8.30,11.59,10.70,7.75,7.75,7.75,7.75,7.75,10825000,1145200,2529050,939550
2025/08/11,27,30641700,23945350,17964300,10.32,8.10,8.10,11.14,11.14,8.49,8.49,8.49,8.49,8.49,10823850,1131800,2217300,940800
2025/08/11,28,30229950,23724450,17850150,10.56,9.02,9.02,11.40,11.40,9.65,9.65,9.65,9.65,9.65,10610200,1073800,2233200,1048200
2025/08/11,29,30103700,23878850,17907700,10.43,11.13,11.13,11.13,11.13,9.42,9.42,9.42,9.42,9.42,10506950,1053000,1902000,979000
2025/08/11,30,29668800,23254850,17558300,10.73,11.36,11.36,11.36,11.36,9.78,9.78,9.78,9.78,9.78,10444450,1171000,1954300,1083300
2025/08/11,31,29027650,22695450,17238100,10.78,11.56,11.56,11.56,11.00,10.08,10.08,10.08,10.08,10.08,10340050,1163600,1716500,987500
2025/08/11,32,28884050,22253150,16686850,10.90,11.75,11.75,11.75,10.62,10.11,10.11,10.11,10.11,10.11,10511000,1250400,1491450,861950
2025/08/11,33,29263700,22300350,16949750,10.94,11.81,11.81,11.81,10.08,10.08,10.08,10.08,10.08,10.08,10286000,1304650,1221500,739900
2025/08/11,34,28693800,22239650,16569800,11.40,13.55,13.55,13.55,10.64,10.64,10.64,10.64,10.64,10.64,10040050,1234800,1065100,627300
2025/08/11,35,28400200,21956300,16628600,11.59,14.00,14.00,14.00,11.17,10.43,10.43,10.43,10.43,10.43,9514100,1168950,881500,523700
2025/08/11,36,28204850,21845900,16350150,11.81,13.55,13.55,13.55,11.35,10.55,10.55,10.55,7.25,10.55,9391250,1148450,904050,532750
2025/08/11,37,28203850,21747800,16332900,11.90,13.55,13.55,13.55,11.82,10.55,10.55,10.55,7.75,10.55,9710050,1271800,944000,551750
2025/08/11,38,28568600,21795050,16485500,11.85,13.77,13.77,13.77,11.80,10.43,10.43,10.43,8.14,10.43,10213750,1437800,897650,547400
2025/08/11,39,28180350,21552250,16404450,11.77,13.01,13.01,13.01,11.78,10.08,10.08,10.08,7.75,10.08,10311600,1442000,860400,537500
2025/08/11,40,27929800,21499250,16299900,11.77,13.55,13.55,13.55,11.27,10.11,10.11,10.11,7.75,10.11,10206000,1357100,1070300,665900
2025/08/11,41,27507700,21461950,15964500,11.50,18.35,12.58,12.58,11.52,10.11,10.11,10.11,10.11,10.11,9808900,1103650,1108150,704950
2025/08/11,42,26675550,20980450,16009400,11.31,12.47,11.90,11.90,11.90,9.42,9.42,9.42,8.14,9.42,9249100,1152700,1303150,799950
2025/08/11,43,26778950,20595950,15930400,11.04,18.34,11.67,11.67,11.00,8.49,8.49,8.49,7.18,8.49,9540750,1194250,1294150,785000
2025/08/11,44,26954350,20469000,15635500,10.89,14.10,11.81,11.81,11.28,8.00,8.00,8.00,7.13,8.00,10097250,1177050,1065450,681450
2025/08/11,45,27153900,20230300,15225300,11.20,12.42,11.81,11.81,11.81,9.42,9.42,9.42,9.42,9.42,10758400,1117550,1253700,883050
2025/08/11,46,27849800,20003200,15181550,10.88,11.50,11.50,11.50,11.23,9.00,9.00,9.00,8.14,9.00,11168650,1103500,1045050,773900
2025/08/11,47,27534500,19483350,15167950,10.86,11.31,11.31,11.31,11.10,9.32,9.32,9.32,9.32,9.32,10910400,1071950,1028100,763450
2025/08/11,48,27176750,18644900,14873550,10.11,10.97,10.97,10.97,7.64,7.64,7.64,7.64,7.64,7.64,9733300,1072000,974550,709900
2025/08/12,1,23794100,18498800,14104250,10.18,17.18,11.00,11.00,11.00,8.19,8.19,8.19,8.14,8.19,7874750,672400,1240950,949450
2025/08/12,2,25793350,18700000,14076150,9.90,10.18,10.18,10.18,10.18,7.82,7.82,7.82,7.50,7.82,9700300,688750,1630400,918900
2025/08/12,3,27187700,18720650,14156200,8.30,9.90,9.90,9.90,9.90,7.10,7.10,7.10,7.10,7.10,10620750,690000,1762050,900550
2025/08/12,4,27857400,18549350,14234000,8.11,9.72,9.72,9.72,9.72,7.17,7.17,7.17,7.08,7.17,11026350,690300,1736100,905350
2025/08/12,5,28862000,18754200,14214950,8.13,9.49,9.49,9.49,9.49,7.08,7.08,7.08,7.08,7.08,11500600,690200,1715500,898500
